140.6825|21.612222
140.949583|31.131667
141.29375|41.779444
141.7625|39.039167
142.713333|58.389722
144.65|-4.335
145.266667|38.8975
146.17625|25.911944
146.217083|52.042778
149.207917|25.254444
149.50875|44.101944
149.696667|65.565278
149.731667|42.617222
150.07375|0
150.33625|55.898889
150.45625|28.785833
150.925833|26.086944
151.190417|22.421944
151.507083|34.902778
151.71625|14.373611
151.85875|12.815556
151.987917|28.03
152|7.504444
152.614583|41.544167
153.2625|28.486389
153.447083|41.819167
153.456667|34.764167
153.561667|74.626944
153.695833|23.021389
153.767083|49.433611
154.545833|35.710833
155.275|45.392222
155.797917|39.804167
156.186667|19.205556
156.632917|6.459167
156.74625|41.66
157.74625|31.048889
158.245417|56.748056
158.535833|60.031111
158.798333|34.106944
159.024167|0
159.082917|45.858333
159.574583|48.429444
159.661667|49.793611
159.987083|42.427222
160.445|52.557778
160.685833|12.058611
160.826667|31.517222
164.574583|19.864167
164.623333|1.566389
165.453333|72.426944
165.859167|34.829722
165.88125|-32.854722
166.057083|76.982778
166.11375|38.208889
166.345|30.161667
166.6325|0
166.8125|16.467222
167.49|-37.539167
167.65125|48.297778
167.855|26.963611
167.915417|40.84
169.060417|-18.106111
169.144167|29.254722
169.7475|27.901944
170.096667|54.074167
170.327917|0
170.72625|1.114444
171.182083|38.762778
172.129167|37.481944
173.27125|-4.013333
173.496667|49.061944
173.69375|48.956111
174.794583|-13.845556
174.9875|65.796944
175.070417|17.728056
175.20125|-26.485833
175.962917|35.139722
176.270833|19.606389
176.33875|4.924167
176.842083|35.018889
177.209583|59.415556
178.302083|80.974722
178.351667|49.519167
179.58375|26.353333
179.8825|29.245556
180.233333|11.955
180.515833|58.035833
180.902917|27.944167
181.00625|20.232222
181.582917|4.103056
182.306667|43.655833
182.635833|39.405833
182.994583|74.317778
184.739583|47.303889
184.846667|5.825278
185.049583|2.061667
185.382083|28.233056
185.91875|80.667778
186.226667|21.379444
186.265417|12.886944
186.444583|12.662222
186.994583|36.586667
187.15375|10.311667
187.277917|2.0525
187.465833|11.6775
187.705833|12.391111
188.313333|67.128611
189.034167|16.640833
189.11625|16.534444
189.214167|39.341111
189.3|-72.591944
189.476667|-18.507778
190.25125|18.553889
190.99|16.381667
191.474583|69.657778
191.575417|26.452778
191.780417|49.005
192.515833|-1.540278
193.109583|56.572222
193.28|-10.494167
193.55|27.626111
193.579167|27.068056
193.650833|-12.563056
194.04625|-5.789444
194.35125|27.497778
194.847083|27.911667
194.89875|27.959167
195.13875|40.152222
195.253333|-32.441389
196.52375|80.139167
196.56375|-25.288611
197.268333|10.493056
197.73625|17.993889
197.84875|-44.378056
198.447083|-27.280278
199.070833|7.046389
199.402083|34.421111
199.767083|29.643056
199.9425|51.801667
200.303333|-43.704444
200.324583|42.5875
200.328333|11.113889
200.727083|58.167222
200.9375|31.565833
201.214167|36.378611
201.365|-43.019167
201.37375|65.253611
201.56875|31.902778
202.784583|30.509167
203.222083|2.012778
203.577083|-10.158056
204.1625|-33.965833
204.456667|55.017222
204.56625|4.5425
204.707917|38.8525
206.704167|-60.408056
206.88875|12.29
206.920833|58.211667
207.394167|53.688056
208.074167|31.446111
209.268333|19.318611
209.277083|25.624722
209.525|21.6725
210.003333|28.5
210.119167|62.1775
210.424167|-11.606944
210.685417|15.999167
211.254583|4.26
212.48875|17.545556
212.841667|59.284444
213.312917|0
213.995|13.34
214.0175|34.743333
214.220417|10.8075
214.380417|8.208333
214.497917|25.136667
214.784167|6.476389
214.944167|54.3875
215.754167|19.588056
216.16875|26.625278
216.237083|20.006389
218.889583|55.131389
218.8975|30.206944
218.985833|17.493056
220.761667|52.026944
221.789583|76.939444
222.34|63.270556
223.14|27.965278
223.262083|33.144722
223.614167|-37.7925
223.975|-52.013056
223.980417|11.861667
224.057917|-51.943056
224.781667|71.672222
227.723333|-5.718611
227.73375|5.744722
227.860417|6.349167
228.050833|15.673889
228.175833|-9.150278
228.210417|-9.1
228.372083|10.185
228.679583|36.847222
229.424167|-24.371944
230.079583|56.598889
230.34375|4.341667
230.862083|28.625556
231.173333|15.355833
231.935|28.918611
232.542917|29.008333
232.93125|24.071944
233.718333|1.517778
235.58125|17.935556
236.93125|20.871389
237.45375|21.427222
237.485|70.215556
237.493333|62.689444
238.9625|24.104167
239.374583|33.079722
240.5525|24.169722
240.614167|1.965556
241.23375|0
241.2875|17.73
241.552917|0
242.296667|17.937778
242.305417|26.691389
243.420833|34.213333
243.765833|-60.907222
243.880417|27.449167
244.1575|42.448889
244.41875|35.004167
244.598333|36.533889
245.090833|17.606667
245.762917|37.922222
246.162917|23.753333
246.292917|40.892778
246.490417|41.578056
246.525|-29.8575
247.016667|27.695278
247.160417|39.551667
247.465833|67.954167
248.133333|82.537778
248.814583|38.134444
249.50375|37.883333
249.833333|29.849167
249.875|53.777778
250.1225|32.090278
250.123333|39.779444
250.5325|68.944444
250.745|39.810278
250.9525|17.263611
251.365417|27.335
251.477917|11.231389
252.78375|4.9925
253.4675|39.760278
254.33625|57.098333
254.932083|32.582778
254.940417|57.525556
255.188333|30.136944
256.03|29.783056
256.05625|78.628611
256.1725|60.741944
256.82375|45.603056
257.68375|46.024722
258.316667|63.793889
260.117083|0
260.289583|35.704444
260.836667|34.299444
263.6775|16.008611
264.649167|32.933611
265.464583|18.288889
265.985417|27.880556
265.9875|66.637222
266.558333|62.448611
267.136667|70.0975
267.462917|30.302222
267.707917|68.140556
267.886667|9.650278
268.495417|58.085556
268.647917|32.571389
268.744583|63.181944
269.021667|29.237778
270.190417|78.467778
270.384583|44.072778
270.445417|21.154722
270.961667|66.088611
271.276667|11.026389
271.71125|69.824444
272.3|27.97
272.51375|56.823056
273.853333|68.108889
274.34375|24.663889
274.580833|47.612778
274.925833|68.9475
275.336667|39.7125
275.80875|79.646944
276.029583|56.850278
277.237083|32.334444
277.3825|48.746111
277.811667|29.119444
278.209167|28.56
278.550417|20.861389
278.764167|32.696389
278.795417|62.068889
280.5375|79.771389
280.64|68.156944
281.01|45.558333
281.7075|66.9625
282.142917|32.733333
282.325417|70.353333
283.73875|73.855556
284.371667|63.091667
284.61125|56.765833
285.732917|31.995
290.308333|48.105278
290.863333|47.904722
291.498333|21.107222
291.52625|50.8825
291.952083|73.967222
292.085417|68.249722
295.104583|60.693056
295.441667|50.596667
296.472917|70.930278
297.011667|24.251111
298.065833|2.506667
298.927917|51.530278
299.867917|40.733889
301.37875|77.878611
302.101667|-4.308056
303.980833|65.914722
304.304583|74.68
305.829167|31.883889
306.997917|-21.6825
308.891667|18.951389
309.654167|51.320278
309.851667|-25.241944
310.655417|75.133889
310.940417|-26.550278
312.05|7.021389
313.911667|61.366944
316.811667|23.529167
318.505|82.08
318.720417|20.440833
319.6375|26.446944
320.692917|17.077222
320.935417|25.07
322.637083|5.038056
322.7875|49.485556
323.392083|82.651667
323.542917|-1.888056
324.160833|0
326.04875|28.171944
327.0225|6.960833
327.598333|14.83
327.874583|-55.336944
327.94125|21.503889
327.977917|-15.624444
328.103333|17.577222
328.855833|8.78
328.967917|38.008333
329.275|-69.69
330.680417|42.277778
330.8125|31.760556
331.073333|4.667222
331.309583|13.092222
331.520417|29.488889
332.012917|65.3275
332.887917|15.507778
333.006667|8.321389
333.158333|1.880833
333.695417|13.840833
333.7375|35.856944
334.000417|-28.058333
335.95625|-2.103611
336.446667|-4.950278
337.837083|39.363333
337.93|-8.408889
338.151667|11.730833
338.408333|36.018333
339.622917|35.328056
339.7975|-17.341111
340.86|-25.741944
341.453333|39.687778
341.495833|-17.625833
342.636667|19.5225
342.894583|18.811111
343.490417|16.148333
343.5875|13.696944
343.76625|13.226111
343.7675|-8.734444
345.360833|57.107222
345.505833|14.027222
345.51375|14.021111
345.7625|-18.690556
346.94|19.0225
347.67625|7.567778
348.031667|18.761389
349.343333|-11.373056
349.66375|18.689167
350.142083|62.292778
350.177083|8.216944
350.608333|50.964444
351.13375|14.639444
352.044167|29.619167
353.379583|9.426111
354.48875|-2.516111
354.6225|27.031389
355.003333|27.133611
355.2125|-28.811667
355.24125|4.521111
357.114167|75.618333
358.0875|33.066667
358.789167|49.835556
358.97625|28.599444
359.326667|14.769444
359.375|47.439444
359.75875|70.467222
359.994167|0
